fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
3499571954427090000,Organic Search,0,19,4,Chrome,desktop,0,Windows,15,13.5,0.25,organic
3499601290584440000,Direct,0.333333333,17,9,Chrome,desktop,0,Macintosh,11,7,0.333333333,(none)
3500249170758620000,Referral,0,4,1,Chrome,desktop,0,Macintosh,36,30,0,referral
3500440264779810000,Display,0,16.5,4,Chrome,desktop,0,Macintosh,6.5,5,0.25,cpm
3501419938445800000,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,61.5,40,0,referral
3503177740835850000,Referral,0,18,3,Chrome,desktop,0,Macintosh,15,13,0,referral
3504024407215070000,Referral,0,11,2,Chrome,desktop,0,Chrome OS,10.5,8.5,0,referral
3506253985459950000,Referral,0,15,3,Chrome,desktop,0,Macintosh,4,4,0.333333333,referral
3506286482390600000,Direct,0,2.5,2,Chrome,desktop,0,Macintosh,19,14.5,0,(none)
3506542625236690000,Referral,0.153846154,17,13,Chrome,desktop,0,Macintosh,5,5,0,referral
3506641252508010000,Direct,0,15.5,2,Chrome,mobile,1,Android,44.5,34.5,0,(none)
3508377990231710000,Paid Search,0,23,1,Chrome,desktop,0,Windows,30,26,0,cpc
3508419666243870000,Organic Search,0,12,4,Chrome,desktop,0,Macintosh,8.5,7,0.25,organic
3510875944758240000,Referral,0,17,5,Chrome,desktop,0,Macintosh,7,5,0.2,referral
3511188733855990000,Paid Search,0,13,1,Chrome,desktop,0,Windows,106,74,0,cpc
3512236505996130000,Referral,0,17,3,Chrome,desktop,0,Linux,8,5,0,referral
3513351372508520000,Paid Search,1,11,2,Chrome,desktop,0,Windows,24,21.5,0,cpc
3514808551180410000,Organic Search,0,9,2,Chrome,desktop,0,Windows,58,48.5,0,organic
3514930116747320000,Organic Search,0,3,1,Chrome,desktop,0,Macintosh,34,28,0,organic
3515453378186100000,Organic Search,0,4,5,Chrome,desktop,0,Windows,7,7,0.2,organic
3519741939483820000,Direct,0,15,8,Chrome,desktop,0,Windows,3.5,3.5,0.25,(none)
3520008896446150000,Organic Search,0,22,7,Chrome,desktop,0,Macintosh,6,5,0.142857143,organic
3520716110085020000,Referral,0.25,11,8,Chrome,desktop,0,Macintosh,3,3,0.125,referral
3520723582970220000,Referral,1,6,1,Chrome,desktop,0,Macintosh,21,17,0,referral
3521234298870450000,Direct,0,21,2,Chrome,desktop,0,Windows,46.5,36,0,(none)
3523546723004050000,Referral,0,16,3,Chrome,desktop,0,Chrome OS,34,26,0,referral
3524313174087820000,Direct,0,23,1,Chrome,desktop,0,Windows,23,18,0,(none)
3524455307595400000,Referral,0.333333333,21,3,Chrome,desktop,0,Macintosh,6,6,0,referral
3525421750426910000,Referral,0,14,7,Chrome,desktop,0,Linux,6,6,0,referral
3525762171058780000,Referral,0,20,1,Chrome,desktop,0,Linux,27,22,0,referral
3526518783380310000,Referral,0,15,3,Chrome,desktop,0,Macintosh,3,3,0.333333333,referral
3527366305683920000,Referral,0,10,4,Chrome,desktop,0,Macintosh,13,10.5,0,referral
3529021574881130000,Direct,0,15,4,Chrome,desktop,0,Chrome OS,19,14.5,0,(none)
3530859499206470000,Display,0.666666667,3,3,Chrome,desktop,0,Linux,46,33,0,cpm
3532463620992910000,Referral,0,18,4,Chrome,desktop,0,Macintosh,19.5,15,0.25,referral
3533141636411830000,Direct,0,17,3,Chrome,tablet,1,Android,7,7,0,(none)
3533321695674560000,Referral,0,2,3,Chrome,desktop,0,Macintosh,7,7,0,referral
3533773123669460000,Direct,0,17.5,2,Chrome,desktop,0,Windows,7.5,7.5,0,(none)
3534045181294690000,Organic Search,0,22.5,2,Chrome,desktop,0,Macintosh,19,15,0,organic
3534570005343500000,Referral,0,16,4,Chrome,desktop,0,Macintosh,28.5,21,0.25,referral
3535157243408910000,Referral,0,4,3,Chrome,desktop,0,Windows,14,12,0,referral
3536212517159320000,Referral,0.166666667,17,18,Chrome,desktop,0,Macintosh,4,4,0.222222222,referral
3536546316695960000,Referral,0,23,1,Chrome,desktop,0,Macintosh,60,43,0,referral
3536855989510740000,Direct,0,5,1,Internet Explorer,desktop,0,Windows,63,45,0,(none)
3538189268879240000,Referral,0,16,3,Chrome,desktop,0,Macintosh,4,3,0.333333333,referral
3538702271871560000,Referral,1,2,1,Chrome,desktop,0,Macintosh,22,20,0,referral
3538836902011060000,Referral,0,23,1,Chrome,desktop,0,Linux,32,26,0,referral
3538928341316360000,Referral,0,17,7,Chrome,desktop,0,Chrome OS,5,5,0.142857143,referral
3539013620174810000,Direct,0,2,1,Safari,mobile,1,iOS,46,33,0,(none)
3541562648791710000,Referral,0,22,3,Chrome,desktop,0,Macintosh,16,16,0,referral
3541771014027460000,Referral,0,19,1,Chrome,desktop,0,Linux,49,24,0,referral
3544319698789910000,Direct,0,16.5,8,Chrome,desktop,0,Macintosh,3,3,0.125,(none)
3544551202207890000,Organic Search,1,20.5,2,Chrome,desktop,0,Macintosh,12,10,0,organic
3545109447122070000,Organic Search,0,18,1,Chrome,desktop,0,Macintosh,15,14,0,organic
3545123060029360000,Referral,0,19,2,Chrome,desktop,0,Macintosh,20,14,0,referral
3545737526614460000,Organic Search,0,9,1,Safari,mobile,1,iOS,21,21,0,organic
3546486479053560000,Organic Search,0,15,5,Chrome,desktop,0,Windows,3,3,0.2,organic
3547340212179280000,Organic Search,0.75,3.5,4,Chrome,desktop,0,Windows,3,3,0.25,organic
3548098454979170000,Organic Search,0,23,1,Safari,mobile,1,iOS,24,20,0,organic
3548260170900360000,Direct,0,4,1,Chrome,desktop,0,Windows,15,13,0,(none)
3550517741801560000,Paid Search,0.4,19,5,Chrome,mobile,1,Android,6,6,0,cpc
3550975436361580000,Paid Search,0,20,1,Internet Explorer,desktop,0,Windows,32,23,0,cpc
3551040750443860000,Referral,0,0,1,Chrome,desktop,0,Macintosh,19,18,0,referral
3551066677390600000,Referral,0,16.5,2,Chrome,desktop,0,Linux,21,16.5,0,referral
3552628610490640000,Paid Search,0,14,2,Chrome,desktop,0,Macintosh,7.5,7.5,0.5,cpc
3554960621245000000,Referral,0,12,7,Chrome,desktop,0,Macintosh,4,4,0.285714286,referral
3555404487376100000,Referral,0,21,3,Chrome,desktop,0,Macintosh,25,19,0,referral
3557316886784010000,Direct,0.4,4,10,Chrome,desktop,0,Linux,1,1,0.6,(none)
3558104655978520000,Referral,0.5,18,2,Chrome,desktop,0,Macintosh,12,10.5,0,referral
3559114892491130000,Direct,0,3,1,Firefox,desktop,0,Windows,37,29,0,(none)
3560070001469930000,Referral,0,22,6,Chrome,desktop,0,Macintosh,41,28,0.333333333,referral
3560820276518060000,Direct,0,9,1,Chrome,mobile,1,Android,35,28,0,(none)
3563510904717240000,Organic Search,0.333333333,22,6,Chrome,tablet,1,Android,2,2,0.5,organic
3564256947651900000,Direct,0,17,1,Chrome,desktop,0,Macintosh,28,21,0,(none)
3567990823007250000,Organic Search,0,15,1,Chrome,desktop,0,Macintosh,18,16,0,organic
3568066398889650000,Direct,0.25,16.5,4,Chrome,desktop,0,Macintosh,9,6.5,0,(none)
3568206778944910000,Referral,1,18,1,Chrome,desktop,0,Macintosh,37,29,0,referral
3568334692659350000,Referral,0,19,9,Chrome,desktop,0,Macintosh,5,4,0,referral
3568593840277980000,Direct,0,3,4,Chrome,desktop,0,Windows,18,15,0,(none)
3570284952484250000,Referral,0,13,2,Chrome,desktop,0,Macintosh,21.5,18,0.5,referral
3570610366124080000,Organic Search,0,19.5,2,Safari,desktop,0,Macintosh,15.5,12,0,organic
3572331587418140000,Paid Search,0.666666667,17,3,Safari,mobile,1,iOS,1,1,0.666666667,cpc
3573113591289890000,Organic Search,1,20,1,Safari,desktop,0,Macintosh,22,20,0,organic
3574986658908970000,Referral,0,0,1,Chrome,desktop,0,Linux,19,17,0,referral
3575272597943160000,Direct,0,20,1,Chrome,desktop,0,Windows,10,9,0,(none)
3575773830913740000,Organic Search,0.5,12.5,2,Safari,desktop,0,Macintosh,24,21.5,0,organic
3577891646273480000,Referral,0,14,1,Chrome,desktop,0,Macintosh,17,15,0,referral
3582956015657280000,Direct,0.75,16.5,4,Chrome,desktop,0,Linux,9.5,6.5,0,(none)
3584235737298890000,Referral,0,19,2,Chrome,desktop,0,Linux,10.5,10.5,0,referral
3585725814215420000,Organic Search,0,8.5,2,Chrome,desktop,0,Macintosh,26.5,21,0,organic
3590222967147510000,Referral,1,15,3,Chrome,desktop,0,Macintosh,33,20,0,referral
3590767994555560000,Referral,0,7,5,Chrome,desktop,0,Macintosh,14,9,0,referral
3591160643290350000,Referral,0,2,3,Chrome,desktop,0,Macintosh,7,5,0.333333333,referral
3592516706572930000,Organic Search,0,13,3,Chrome,desktop,0,Macintosh,2,2,0.333333333,organic
3592785671281230000,Paid Search,0.5,21,2,Chrome,desktop,0,Macintosh,8.5,6.5,0.5,cpc
3593099441368030000,Display,0,17,11,Chrome,desktop,0,Windows,10,10,0.272727273,cpm
3594748537350110000,Referral,0,16.5,12,Chrome,desktop,0,Macintosh,3,3,0,referral
3597020423335620000,Direct,0,3,1,Chrome,desktop,0,Windows,13,13,0,(none)
3598021100019360000,Referral,0,18.5,6,Chrome,desktop,0,Windows,2.5,2.5,0.166666667,referral
3598529370442130000,Paid Search,0,20,1,Firefox,desktop,0,Windows,46,34,0,cpc
3598574588288760000,Organic Search,0,14,1,Safari,tablet,1,iOS,14,10,0,organic
3598720718130710000,Paid Search,0.4,14,10,Chrome,desktop,0,Chrome OS,1.5,1.5,0.5,cpc
3602581120186700000,Organic Search,0,17.5,6,Chrome,desktop,0,Macintosh,8,7,0.166666667,organic
3606898096302810000,Organic Search,0.5,13.5,4,Chrome,desktop,0,Windows,8,7.5,0.25,organic
3607433621534630000,Direct,0,17,1,Chrome,desktop,0,Macintosh,41,29,0,(none)
3608475193341670000,Paid Search,0.293532338,10,200,Chrome,desktop,0,Windows,1,1,0.925373134,cpc
3609914106843760000,Direct,0,13,1,Chrome,desktop,0,Windows,17,16,0,(none)
3610250758524450000,Direct,0,7,1,Chrome,mobile,1,iOS,33,28,0,(none)
3614504595188750000,Direct,0,0.5,2,Safari,desktop,0,Macintosh,30.5,21.5,0,(none)
3614707430894050000,Paid Search,0,22,1,Chrome,desktop,0,Chrome OS,28,20,0,cpc
3615582065852870000,Organic Search,0,2.5,2,Chrome,mobile,1,iOS,24,18,0.5,organic
3616014667867180000,Direct,0.285714286,13,7,Safari,mobile,1,iOS,5,5,0.428571429,(none)
3616107560595200000,Direct,0,19,1,Chrome,desktop,0,Windows,21,14,0,(none)
3616346989046520000,Organic Search,0,15,1,Chrome,desktop,0,Macintosh,141,96,0,organic
3622534010088330000,Organic Search,0,4.5,2,Chrome,desktop,0,Windows,13.5,10.5,0,organic
3623082378035840000,Organic Search,0,14,3,Chrome,desktop,0,Windows,11,7,0.333333333,organic
3626904111622450000,Referral,0,0,1,Chrome,desktop,0,Chrome OS,58,45,0,referral
3628984853054170000,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,15.5,12,0,referral
3630056635010780000,Organic Search,0,19,2,Chrome,desktop,0,Windows,8.5,7.5,0.5,organic
3631468795643440000,Organic Search,0,23,1,Chrome,desktop,0,Windows,9,9,0,organic
3632156005952500000,Social,0,1,1,Chrome,desktop,0,Macintosh,14,13,0,referral
3635116668819660000,Organic Search,0,21.5,2,Safari,tablet,1,iOS,36,30.5,0,organic
3635169555851290000,Referral,0.5,17.5,6,Chrome,desktop,0,Macintosh,12,11.5,0.333333333,referral
3635499460732940000,Organic Search,0,18,1,Chrome,desktop,0,Macintosh,33,26,0,organic
3635819362671240000,Referral,0,18,3,Chrome,desktop,0,Macintosh,8,8,0,referral
3636762408690330000,Organic Search,1,5,2,Safari,mobile,1,iOS,14,12,0.5,cpc
3637274724338240000,Direct,0,23,3,Chrome,desktop,0,Macintosh,9,9,0.333333333,(none)
3637738484583630000,Organic Search,0,20,1,Chrome,desktop,0,Macintosh,31,28,0,organic
3638533281784170000,Direct,0,5,1,Chrome,mobile,1,Android,32,26,0,(none)
3640330441830840000,Organic Search,0,12,3,Chrome,desktop,0,Macintosh,36,25,0,organic
3640757653310990000,Direct,0,13,1,Chrome,desktop,0,Macintosh,84,60,0,(none)
3641621588258100000,Referral,0,20,9,Chrome,desktop,0,Windows,8,8,0.111111111,referral
3641847080616670000,Organic Search,0.0625,19.5,16,Chrome,desktop,0,Windows,16,11,0.1875,organic
3642532800884850000,Organic Search,1,16,3,Chrome,desktop,0,Windows,12,11,0,organic
3645483034264560000,Referral,0,17,2,Chrome,desktop,0,Chrome OS,10,8.5,0,referral
3647087839870520000,Display,0,19,5,Chrome,desktop,0,Macintosh,22,15,0.2,cpm
3648845765125450000,Direct,1,22,1,Chrome,desktop,0,Windows,59,47,0,(none)
3651236178297410000,Organic Search,0,16,21,Chrome,desktop,0,Chrome OS,3,3,0.333333333,organic
3654857757910530000,Referral,0,0,1,Chrome,desktop,0,Macintosh,14,13,0,referral
3656215501791700000,Organic Search,0,19,7,Chrome,desktop,0,Windows,14,10,0,organic
3657728344837130000,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,13,12,0,referral
3658091589289890000,Direct,0,18.5,2,Chrome,desktop,0,Macintosh,17.5,13,0,(none)
3658549305813340000,Referral,0,16.5,2,Chrome,desktop,0,Linux,22,19,0,referral
3660362924082650000,Referral,0,17,1,Chrome,desktop,0,Macintosh,46,23,0,referral
3660706083878330000,Referral,0,14,3,Chrome,desktop,0,Windows,33,26,0,referral
3661025118116340000,Referral,0,22,1,Chrome,desktop,0,Macintosh,84,66,0,referral
3662177742807170000,Referral,0,17.5,10,Chrome,desktop,0,Macintosh,5,3.5,0.3,referral
3663326827740510000,Referral,0,22.5,2,Chrome,desktop,0,Linux,6.5,6,0,referral
3667207016049360000,Organic Search,0.25,10.5,4,Chrome,mobile,1,Android,6.5,6.5,0.25,organic
3671059772883760000,Direct,0,0,1,Chrome,desktop,0,Macintosh,35,31,0,(none)
3671103606125820000,Direct,0,23,1,Chrome,desktop,0,Chrome OS,37,33,0,(none)
3672929716170830000,Paid Search,0.5,11.5,2,Chrome,desktop,0,Windows,49,38.5,0,cpc
3674071642665350000,Referral,0,12,2,Chrome,desktop,0,Macintosh,12,10,0,referral
3676060292760160000,Organic Search,0,14,7,Chrome,desktop,0,Macintosh,7,6,0.142857143,organic
3677318371085150000,Referral,0,22,1,Chrome,desktop,0,Macintosh,16,14,0,referral
3680244960768230000,Referral,0,18,3,Chrome,desktop,0,Windows,25,20,0.333333333,referral
3680637680353510000,Referral,0,8.5,2,Chrome,desktop,0,Macintosh,31,25,0,referral
3680806121011420000,Referral,0,22,2,Chrome,desktop,0,Windows,19.5,15,0,referral
3681004164006420000,Direct,0,4.5,2,Chrome,desktop,0,Windows,66,51.5,0,(none)
3681691345354160000,Referral,0,14,3,Chrome,desktop,0,Macintosh,54,37,0,referral
3682115393898560000,Referral,0,19,3,Chrome,desktop,0,Windows,5,5,0.333333333,referral
3682908334360080000,Referral,0,21,2,Chrome,desktop,0,Linux,64,46.5,0,referral
3684045780508310000,Organic Search,1,1,1,Chrome,desktop,0,Windows,70,55,0,organic
3685287394686690000,Organic Search,0.666666667,6,3,Safari,mobile,1,iOS,70,64,0,organic
3685672446804800000,Direct,0.333333333,4,3,Chrome,mobile,1,Android,9,9,0,(none)
3685754350536480000,Referral,0,21.5,6,Chrome,desktop,0,Macintosh,11,9,0,referral
3687546427507950000,Organic Search,0.2,4,5,Chrome,desktop,0,Windows,14,12,0,organic
3688060710283750000,Organic Search,0,18,2,Chrome,mobile,1,iOS,42,29.5,0,organic
3689455923152940000,Referral,0.333333333,15.5,6,Chrome,desktop,0,Macintosh,14.5,11.5,0.333333333,referral
3689862038819730000,Display,0,17,2,Chrome,desktop,0,Macintosh,21,16.5,0,cpm
3693780642505400000,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,10,7.5,0.5,referral
3694234028523160000,Organic Search,0.131782946,17,129,Chrome,desktop,0,Windows,2,2,0.348837209,organic
3694974073962510000,Referral,0,17,5,Chrome,desktop,0,Linux,11,8,0.2,referral
3695477254118890000,Direct,0,16,1,Chrome,desktop,0,Macintosh,15,14,0,(none)
3695951262891290000,Organic Search,0,22,3,Chrome,desktop,0,Windows,79,51,0.333333333,organic
3697825790083710000,Direct,0,19.5,10,Chrome,desktop,0,Macintosh,9.5,9.5,0.1,(none)
3700513565264540000,Referral,0,20,1,Chrome,desktop,0,Macintosh,13,13,0,referral
3700543276431410000,Organic Search,0,18,4,Chrome,desktop,0,Windows,7.5,5.5,0.25,organic
3700684409504470000,Referral,1,21,1,Chrome,desktop,0,Macintosh,36,29,0,referral
3700714855829970000,Referral,0,19.5,6,Chrome,desktop,0,Windows,10.5,7.5,0,referral
3701126995342340000,Referral,0,19,3,Chrome,desktop,0,Macintosh,44,27,0,referral
3701255466939390000,Referral,0.333333333,0,3,Chrome,desktop,0,Macintosh,10,7,0.333333333,referral
3702504149982320000,Organic Search,0.090909091,18,11,Chrome,desktop,0,Macintosh,6,4,0.090909091,organic
3702724178788310000,Referral,0,10,2,Chrome,desktop,0,Macintosh,39.5,31.5,0,referral
3704081881488900000,Direct,0,10.5,2,Edge,desktop,0,Windows,79,55,0,(none)
3704411087594280000,Referral,0,16,3,Chrome,desktop,0,Macintosh,9,6,0,referral
3705098385635160000,Direct,0,19,1,Chrome,desktop,0,Macintosh,55,42,0,(none)
3706266616666360000,Direct,0,8,4,Chrome,desktop,0,Macintosh,4,4,0,(none)
3708624609955410000,Referral,0,14,3,Chrome,desktop,0,Macintosh,17,14,0,referral
3709746839130860000,Referral,0,18,6,Chrome,desktop,0,Linux,3,3,0.166666667,referral
3712222633426910000,Direct,0,17,2,Chrome,desktop,0,Windows,21.5,20.5,0,(none)
3712492351053570000,Referral,0.076923077,5,13,Chrome,desktop,0,Windows,5,4,0.076923077,referral
3714026769749330000,Direct,1,9,1,Chrome,desktop,0,Chrome OS,43,31,0,(none)
3716357495252020000,Referral,0.333333333,16,3,Chrome,desktop,0,Chrome OS,11,9,0,referral
3716528607664180000,Referral,0.333333333,19,3,Chrome,desktop,0,Windows,48,35,0,referral
3718124829225990000,Referral,0,21,3,Chrome,desktop,0,Macintosh,14,12,0,referral
3718453403580070000,Organic Search,0,20,6,Chrome,desktop,0,Linux,12,11.5,0.166666667,organic
3718554657931620000,Referral,0,19,2,Chrome,desktop,0,Macintosh,15.5,12.5,0,referral
3718967472555840000,Paid Search,0,18,1,Safari,mobile,1,iOS,17,14,0,cpc
3721991920160340000,Referral,0,0,1,Chrome,desktop,0,Macintosh,75,33,0,referral
3722870758995960000,Organic Search,0,6,2,Chrome,mobile,1,iOS,11,11,0.5,organic
3723930083196050000,Referral,0.75,14.5,4,Chrome,desktop,0,Macintosh,9.5,7,0,referral
3724344539154160000,Referral,0,20,9,Chrome,desktop,0,Macintosh,1,1,0.666666667,referral
3724383329494770000,Direct,1,15,1,Chrome,desktop,0,Windows,7,7,0,(none)
3725072130314090000,Direct,0,0,1,Chrome,desktop,0,Macintosh,18,17,0,(none)
3725624217662110000,Organic Search,0,15.5,2,Chrome,desktop,0,Windows,150,102,0,organic
3725836239165940000,Referral,1,4,1,Chrome,desktop,0,Macintosh,52,40,0,referral
3726347330948310000,Referral,0,18.5,12,Chrome,desktop,0,Macintosh,3,3,0.166666667,referral
3729387598281240000,Referral,0,21,1,Chrome,desktop,0,Macintosh,19,15,0,referral
3730067279535820000,Paid Search,0,12,1,Chrome,desktop,0,Windows,14,12,0,cpc
3732823678511000000,Organic Search,0.25,2,4,Chrome,mobile,1,iOS,8,8,0.25,organic
3732860122805240000,Referral,0,16,4,Chrome,desktop,0,Linux,15,12,0,referral
3733262874048400000,Organic Search,0.5,10.5,2,Chrome,desktop,0,Chrome OS,34,24.5,0,organic
3733830588871650000,Direct,0,22,1,Chrome,desktop,0,Chrome OS,10,9,0,(none)
3734394198742210000,Direct,0,18.5,2,Edge,desktop,0,Windows,25.5,23.5,0,(none)
3735766969872010000,Direct,0,17.5,6,Chrome,desktop,0,Chrome OS,29.5,21.5,0.166666667,(none)
3736964846520650000,Referral,0,12.5,2,Chrome,desktop,0,Macintosh,46,34.5,0,referral
3737631371999310000,Direct,0.5,15.5,2,Chrome,desktop,0,Macintosh,28,23,0,(none)
3738320234051640000,Referral,0.5,15,4,Chrome,desktop,0,Macintosh,13.5,11.5,0,referral
3739478431097000000,Direct,0,16,6,Chrome,desktop,0,Macintosh,5.5,4,0.333333333,(none)
3741029495705540000,Referral,0,13.5,4,Chrome,desktop,0,Macintosh,9.5,8.5,0,referral
3741407379008310000,Paid Search,1,22,1,Chrome,desktop,0,Windows,16,16,0,cpc
3741532949101790000,Organic Search,1,17,2,Chrome,desktop,0,Macintosh,28.5,21.5,0,organic
3741689406060670000,Referral,0,15,4,Chrome,desktop,0,Chrome OS,34,26.5,0,referral
3742332932978200000,Direct,0,18,6,Chrome,desktop,0,Windows,4.5,4.5,0.166666667,(none)
3742368203315540000,Referral,0,20,1,Chrome,desktop,0,Macintosh,37,25,0,referral
3743323902703480000,Referral,0,17,9,Chrome,desktop,0,Windows,5,5,0.111111111,referral
3743841623706670000,Referral,0,16.5,4,Chrome,desktop,0,Macintosh,8.5,7,0.25,referral
3743916662879080000,Referral,0,11,2,Chrome,desktop,0,Macintosh,15.5,13.5,0.5,referral
3745235510476340000,Organic Search,0,9,3,Chrome,desktop,0,Windows,64,44,0,organic
3745754200111890000,Referral,0,15.5,4,Chrome,desktop,0,Macintosh,4,4,0.25,referral
3746316960999610000,Referral,0,23,1,Chrome,desktop,0,Macintosh,53,41,0,referral
3747190338602180000,Organic Search,0,18,5,Chrome,desktop,0,Macintosh,9,5,0.2,organic
3747999856310380000,Referral,0,17,10,Chrome,desktop,0,Linux,3.5,3.5,0.2,referral
3748161125080070000,Referral,0.25,10,4,Chrome,desktop,0,Macintosh,9.5,6,0.25,referral
3750480978272700000,Referral,0,15,2,Chrome,desktop,0,Macintosh,17.5,16,0,referral
3751093343937950000,Paid Search,1,4,1,Chrome,desktop,0,Windows,35,35,0,cpc
3751433429956400000,Direct,0.071428571,9,28,Chrome,desktop,0,Windows,3.5,3.5,0.142857143,(none)
3753158727494090000,Referral,0.285714286,17,7,Chrome,desktop,0,Macintosh,8,8,0,referral
3755781472166360000,Referral,0,18,1,Chrome,desktop,0,Linux,37,27,0,referral
3756090166719370000,Organic Search,0.666666667,20,3,Firefox,desktop,0,Windows,10,10,0.333333333,organic
3756657782077050000,Organic Search,0,19,3,Chrome,desktop,0,Windows,44,34,0,organic
3756873695566360000,Paid Search,0,20,1,Safari,desktop,0,Macintosh,32,26,0,cpc
3758361664336530000,Organic Search,0,11.5,4,Chrome,desktop,0,Chrome OS,7.5,6,0,organic
3760583534389300000,Direct,0,6,1,Chrome,mobile,1,iOS,41,37,0,(none)
3763415452749520000,Organic Search,0,6,1,Chrome,desktop,0,Macintosh,42,35,0,organic
3763611934787340000,Organic Search,0,3.5,4,Chrome,desktop,0,Macintosh,30.5,25.5,0,cpc
3764170977560560000,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,24,17,0,referral
3764574444957650000,Referral,0,16.5,2,Chrome,desktop,0,Linux,12.5,10.5,0,referral
